x,y,chainage_m,dist_m,dh_m,reliability
332413,3122141,35936,6025,-0.67,22
332493,3122141,35936,5956,-0.64,19
332573,3122141,35936,5886,-0.58,16
332893,3122141,34922,5606,2.98,22
332973,3122141,34922,5532,-0.50,47
333053,3122141,33151,5453,1.81,35
333373,3122141,33151,5134,-1.00,33
333533,3122141,33151,4975,-0.82,41
333613,3122141,33151,4896,-0.90,73
333693,3122141,33151,4816,-1.06,29
333773,3122141,33151,4737,-0.72,79
333853,3122141,33151,4657,-0.69,51
333933,3122141,33151,4578,-0.61,18
334013,3122141,33151,4499,-0.64,71
334093,3122141,33151,4419,-1.06,41
334413,3122141,33151,4102,-0.34,39
334813,3122141,33151,3706,-0.60,46
334893,3122141,33151,3627,-0.80,61
334973,3122141,33151,3548,-0.92,13
335053,3122141,33151,3469,-9.18,17
335213,3122141,33151,3311,-0.52,46
335853,3122141,33151,2682,-0.55,50
335933,3122141,33151,2603,26.57,60
336253,3122141,32501,2286,1.63,29
336413,3122141,32501,2126,-0.44,45
336573,3122141,32501,1966,-0.33,58
337453,3122141,32501,1086,-0.97,19
339773,3122141,31557,1039,0.16,56
339853,3122141,31557,1094,14.61,28
340493,3122141,31557,1612,0.10,54
340893,3122141,31412,1969,-0.04,65
340973,3122141,31412,2040,0.04,72
341053,3122141,31412,2113,1.85,29
341453,3122141,31268,2472,-0.22,25
341613,3122141,31268,2619,-0.07,15
333133,3122061,34922,5354,-0.61,30
333213,3122061,34922,5280,-0.90,31
333293,3122061,34922,5206,-0.87,15
333453,3122061,33151,5047,-1.10,31
333533,3122061,33151,4967,-0.97,37
333613,3122061,33151,4888,-0.55,18
333693,3122061,33151,4808,-0.92,44
333773,3122061,33151,4728,-0.65,53
333853,3122061,33151,4649,-0.69,63
333933,3122061,33151,4569,-1.00,40
334013,3122061,33151,4490,8.24,33
334093,3122061,33151,4410,-1.01,43
334173,3122061,33151,4330,-0.30,19
334893,3122061,33151,3615,-0.58,24
335053,3122061,33151,3457,27.37,52
335453,3122061,33151,3061,-18.92,21
335773,3122061,33151,2745,-0.60,32
336013,3122061,33151,2509,-0.70,41
336173,3122061,33151,2352,-0.81,69
336253,3122061,33151,2274,-5.31,23
336333,3122061,33151,2195,-0.76,19
336413,3122061,33151,2117,-0.88,40
337453,3122061,32621,1085,-0.80,23
339773,3122061,31884,1093,-0.53,12
339853,3122061,31557,1152,-0.29,31
339933,3122061,31557,1207,0.19,46
340333,3122061,31557,1517,0.17,38
340413,3122061,31557,1584,-8.28,24
340733,3122061,31557,1862,0.37,38
340893,3122061,31557,2005,-8.71,72
340973,3122061,31412,2077,0.10,82
341053,3122061,31412,2148,0.31,43
341293,3122061,31268,2363,-0.31,33
342653,3122061,31268,3624,-0.03,40
333293,3121981,34922,5175,-1.41,40
333533,3121981,34922,4954,-0.83,46
333613,3121981,34922,4880,-0.77,46
333693,3121981,33151,4801,-0.63,60
333773,3121981,33151,4721,-0.87,50
333853,3121981,33151,4641,-1.11,55
334013,3121981,33151,4482,-0.66,80
334093,3121981,33151,4402,-0.82,77
334173,3121981,33151,4323,-0.59,75
334333,3121981,33151,4163,-0.53,41
334413,3121981,33151,4084,-6.19,44
334493,3121981,33151,4004,-0.33,45
334973,3121981,33151,3526,-0.79,74
335053,3121981,33151,3447,-0.36,77
336013,3121981,33151,2495,-0.70,59
336093,3121981,33151,2416,3.66,15
336173,3121981,33151,2337,-33.95,34
336413,3121981,33151,2101,-0.87,47
336493,3121981,33151,2023,-0.27,47
336573,3121981,33151,1944,-0.86,33
337373,3121981,32766,1165,0.44,20
339053,3121981,32766,516,0.00,51
339213,3121981,32766,675,-0.48,13
339933,3121981,31557,1265,-2.43,16
340573,3121981,31557,1762,-0.20,25
340733,3121981,31557,1900,-0.16,13
340893,3121981,31557,2040,0.08,46
340973,3121981,31557,2112,-0.13,59
342093,3121981,31268,3123,0.66,24
332733,3121901,35936,5629,-5.30,35
333053,3121901,35936,5351,-5.58,16
333133,3121901,35936,5282,-1.16,48
333213,3121901,35936,5213,-1.14,52
333293,3121901,35936,5145,1.15,23
333693,3121901,34922,4775,-0.52,28
333773,3121901,34922,4702,41.14,45
333853,3121901,34922,4629,-0.77,62
333933,3121901,34922,4555,-0.88,53
334013,3121901,33151,4476,-0.83,67
334093,3121901,33151,4396,-0.86,63
334173,3121901,33151,4316,-0.75,50
334253,3121901,33151,4236,11.76,34
334333,3121901,33151,4157,-1.02,23
334733,3121901,33151,3758,6.54,16
335133,3121901,33151,3359,-0.49,23
335213,3121901,33151,3280,-0.89,60
335293,3121901,33151,3200,-9.19,44
335693,3121901,33151,2802,-19.10,12
335853,3121901,33151,2643,-0.45,34
335933,3121901,33151,2564,-0.38,44
336253,3121901,33151,2246,-0.67,16
336333,3121901,33151,2167,-51.13,22
336413,3121901,33151,2088,-0.61,54
336493,3121901,33151,2009,-0.53,16
336573,3121901,33151,1930,-0.29,32
337373,3121901,33151,1147,9.38,36
338493,3121901,32766,69,-45.14,23
339933,3121901,31884,1316,-0.45,33
340013,3121901,31557,1378,-0.40,24
340253,3121901,31557,1551,-0.22,38
340333,3121901,31557,1612,-0.15,46
340413,3121901,31557,1675,0.28,63
340493,3121901,31557,1740,0.23,52
340573,3121901,31557,1806,-0.09,47
340733,3121901,31557,1940,-0.40,24
340893,3121901,31557,2078,-0.10,18
341133,3121901,31557,2291,-0.20,41
344013,3121901,31268,4975,0.63,13
332573,3121821,35936,5733,0.35,38
332973,3121821,35936,5380,-1.26,20
333053,3121821,35936,5311,1.93,28
333133,3121821,35936,5241,-0.57,59
333213,3121821,35936,5172,1.13,15
333293,3121821,35936,5103,0.96,53
333693,3121821,34922,4745,19.73,44
333853,3121821,34922,4597,-1.12,34
334013,3121821,34922,4450,-0.95,42
334093,3121821,34922,4377,-0.82,76
334493,3121821,33151,3992,-0.88,49
334653,3121821,33151,3832,0.04,20
335053,3121821,33151,3433,-0.76,35
335133,3121821,33151,3353,-0.40,50
335213,3121821,33151,3273,-0.91,21
335293,3121821,33151,3193,-0.73,59
335373,3121821,33151,3113,-0.50,60
335453,3121821,33151,3034,-0.46,67
335773,3121821,33151,2715,29.13,32
335853,3121821,33151,2635,-0.91,48
335933,3121821,33151,2555,-0.56,37
336013,3121821,33151,2476,-0.96,60
336173,3121821,33151,2316,-2.56,22
336333,3121821,33151,2157,-0.66,57
336413,3121821,33151,2078,-0.45,38
336493,3121821,33151,1998,-0.32,59
336573,3121821,33151,1919,-0.45,44
338813,3121821,32886,275,-0.62,26
339373,3121821,32886,835,2.23,31
340653,3121821,31557,1917,-0.22,77
340733,3121821,31557,1983,0.15,58
340893,3121821,31557,2118,-0.19,51
340973,3121821,31557,2187,-0.10,44
341053,3121821,31557,2257,0.12,36
341133,3121821,31557,2327,-0.08,68
341373,3121821,31557,2542,-0.12,34
332893,3121741,35936,5412,-4.93,39
332973,3121741,35936,5342,-0.50,39
333053,3121741,35936,5271,1.66,43
333133,3121741,35936,5202,-0.29,44
333213,3121741,35936,5132,-0.27,27
333773,3121741,34922,4641,-0.84,45
333853,3121741,34922,4566,-0.90,78
333933,3121741,34922,4492,-0.65,64
334013,3121741,34922,4418,-0.64,74
334093,3121741,34922,4345,-20.01,27
334253,3121741,34922,4198,-1.11,39
334573,3121741,34922,3908,-0.54,17
335133,3121741,33151,3348,-0.39,21
335533,3121741,33151,2949,-8.43,51
335613,3121741,33151,2869,-0.78,14
335693,3121741,33151,2789,-0.19,18
335773,3121741,33151,2709,15.41,30
335933,3121741,33151,2549,30.81,38
336173,3121741,33151,2310,-0.30,30
336573,3121741,33151,1911,1.82,16
336653,3121741,33151,1831,-0.66,20
337453,3121741,33151,1036,9.56,23
337853,3121741,33151,642,-0.01,27
339853,3121741,32886,1318,-0.29,16
340893,3121741,31557,2161,-0.20,48
340973,3121741,31557,2228,-2.34,15
341133,3121741,31557,2366,-34.59,45
341213,3121741,31557,2436,0.43,17
341373,3121741,31557,2577,0.18,54
342413,3121741,31268,3512,0.32,16
332733,3121661,35936,5518,-9.89,51
332973,3121661,35936,5304,2.03,40
333053,3121661,35936,5233,-0.36,38
333213,3121661,35936,5093,-0.46,48
333293,3121661,35936,5023,5.26,35
333533,3121661,35936,4815,-1.13,36
333693,3121661,35936,4679,-0.94,65
333773,3121661,35936,4611,-4.66,51
333853,3121661,34922,4537,-0.77,78
333933,3121661,34922,4462,-0.68,36
334013,3121661,34922,4388,-0.85,72
334173,3121661,34922,4240,-0.66,72
334253,3121661,34922,4166,-4.96,28
334493,3121661,34922,3946,-0.06,14
334653,3121661,34922,3801,10.39,43
335133,3121661,33151,3346,-0.45,54
335373,3121661,33151,3106,-0.99,19
335533,3121661,33151,2946,-0.70,23
335613,3121661,33151,2866,-0.78,30
335693,3121661,33151,2786,-0.69,71
335853,3121661,33151,2626,-0.87,47
335933,3121661,33151,2546,-1.04,16
336653,3121661,33151,1826,-10.67,13
337533,3121661,33151,948,-34.62,33
338493,3121661,33018,55,27.53,21
339533,3121661,32886,1010,-0.24,51
339693,3121661,32886,1168,10.89,20
339773,3121661,32886,1247,10.11,31
340653,3121661,31557,2012,0.15,60
341133,3121661,31557,2407,-0.12,53
341293,3121661,31557,2545,-0.05,20
332253,3121581,36515,5916,4.94,39
332813,3121581,35936,5410,-0.48,48
332893,3121581,35936,5339,-1.46,17
332973,3121581,35936,5267,-1.48,24
333053,3121581,35936,5196,1.17,21
333133,3121581,35936,5125,-1.52,41
333773,3121581,35936,4569,-12.53,49
333933,3121581,35936,4433,-0.56,49
334013,3121581,34922,4359,-0.66,74
334253,3121581,34922,4136,-0.82,37
334573,3121581,34922,3841,-0.51,39
335613,3121581,33958,2864,4.29,62
335853,3121581,33151,2625,-0.65,40
335933,3121581,33151,2545,-0.79,42
336013,3121581,33151,2465,-0.74,52
336173,3121581,33151,2305,-0.68,34
336253,3121581,33151,2225,4.76,22
336653,3121581,33151,1825,-0.42,52
337453,3121581,33151,1025,-0.73,32
337693,3121581,33151,785,-23.14,16
337773,3121581,33151,705,1.28,21
337853,3121581,33151,625,-0.24,33
338413,3121581,33151,66,27.80,32
338493,3121581,33151,20,18.32,41
338573,3121581,33151,96,-0.32,18
338653,3121581,33151,175,-0.80,20
338973,3121581,33018,483,58.57,22
332733,3121501,35936,5448,1.99,32
332893,3121501,35936,5303,-0.71,14
332973,3121501,35936,5231,-4.64,13
333053,3121501,35936,5160,-4.16,54
333773,3121501,35936,4527,-0.96,24
333933,3121501,35936,4390,-0.66,30
334013,3121501,35936,4322,-0.91,78
334093,3121501,35936,4255,-22.12,44
335133,3121501,34922,3299,-0.27,36
335693,3121501,33958,2767,-0.43,54
335773,3121501,33958,2689,11.07,13
335853,3121501,33958,2612,-0.68,31
336493,3121501,33271,1985,-0.20,23
336573,3121501,33271,1905,3.83,22
336813,3121501,33271,1665,-0.78,49
336973,3121501,33271,1505,-0.61,53
337133,3121501,33271,1345,-0.31,27
337613,3121501,33271,866,-0.80,19
337933,3121501,33271,546,0.13,15
340013,3121501,33536,1499,-0.10,15
340333,3121501,33536,1815,0.10,34
340733,3121501,31557,2176,-0.20,44
332733,3121421,35936,5414,-2.74,18
332813,3121421,35936,5342,0.91,32
333053,3121421,35936,5125,-3.41,28
333453,3121421,35936,4767,-1.08,30
333613,3121421,35936,4627,-1.08,44
333773,3121421,35936,4487,-0.77,50
333933,3121421,35936,4349,-0.38,51
334173,3121421,35936,4145,-0.89,58
334413,3121421,34922,3928,-0.44,25
334493,3121421,34922,3854,-16.07,18
334653,3121421,34922,3705,6.98,55
334813,3121421,34922,3557,-57.94,28
334893,3121421,34922,3483,-0.45,32
335053,3121421,34922,3337,-33.35,18
335533,3121421,34090,2903,-0.33,50
335613,3121421,34090,2825,-0.67,16
335933,3121421,34090,2515,-19.69,17
336333,3121421,33958,2127,-32.92,16
336893,3121421,33271,1586,-0.47,28
336973,3121421,33271,1506,2.93,14
337533,3121421,33271,947,-0.42,55
337613,3121421,33271,867,-31.98,13
337693,3121421,33271,787,5.87,51
339293,3121421,33536,778,31.72,16
340813,3121421,33536,2283,-0.26,46
340893,3121421,31557,2350,0.30,17
341373,3121421,31557,2738,-0.13,26
332253,3121341,36515,5804,17.84,19
332733,3121341,36515,5380,-0.42,53
333453,3121341,35936,4731,-1.01,28
333533,3121341,35936,4659,-0.75,30
333613,3121341,35936,4589,-0.86,59
333773,3121341,35936,4448,-0.72,78
333853,3121341,35936,4378,-5.12,24
333933,3121341,35936,4308,7.76,22
334013,3121341,35936,4239,-0.69,13
334573,3121341,34922,3750,-0.56,57
334813,3121341,34922,3526,-0.51,56
334973,3121341,34922,3378,0.85,15
335533,3121341,34922,2870,0.80,14
335613,3121341,34922,2799,-0.55,58
335933,3121341,34090,2495,-0.20,16
336333,3121341,33958,2108,-0.60,36
337453,3121341,33271,1034,-24.13,30
337533,3121341,33271,954,-0.38,64
337613,3121341,33271,875,0.08,32
338333,3121341,33403,176,32.46,12
338653,3121341,33403,145,-5.50,13
340333,3121341,33536,1798,-0.54,13
340653,3121341,33536,2118,0.27,26
340733,3121341,33536,2198,0.11,51
342173,3121341,31557,3472,0.17,23
332493,3121261,36515,5554,-6.16,18
333613,3121261,35936,4552,-0.85,76
333693,3121261,35936,4481,29.45,65
333773,3121261,35936,4410,-0.59,66
333853,3121261,35936,4339,-0.79,69
334573,3121261,35344,3721,-0.84,60
334813,3121261,34922,3498,-1.02,51
334893,3121261,34922,3423,-0.83,54
334973,3121261,34922,3348,-0.88,13
335133,3121261,34922,3200,-0.43,55
335533,3121261,34922,2835,-0.46,18
335933,3121261,34223,2476,-0.51,61
336013,3121261,34223,2399,-0.79,59
336413,3121261,34090,2010,-0.70,20
336893,3121261,33958,1544,-0.33,61
337533,3121261,33958,939,-0.32,71
337613,3121261,33958,867,-0.12,40
339213,3121261,33536,675,-0.17,31
340493,3121261,33536,1955,-0.28,49
340973,3121261,33536,2435,-0.32,46
341133,3121261,33536,2595,-0.31,30
332653,3121181,36515,5375,-4.80,22
332813,3121181,36515,5233,1.65,31
333293,3121181,35936,4805,7.43,62
333693,3121181,35936,4444,-1.01,19
334093,3121181,35936,4090,-0.45,39
334173,3121181,35936,4021,-0.57,34
334573,3121181,35936,3678,-0.90,61
334733,3121181,35344,3542,12.60,13
334973,3121181,34922,3320,-0.63,68
335053,3121181,34922,3245,-0.58,61
335133,3121181,34922,3170,-0.99,27
335213,3121181,34922,3096,6.59,17
335293,3121181,34922,3021,-0.95,22
335693,3121181,34922,2656,-0.28,27
335933,3121181,34922,2442,-1.02,53
336013,3121181,34922,2371,-0.45,63
336093,3121181,34223,2301,-0.76,51
336573,3121181,34090,1836,-0.01,16
336813,3121181,34090,1603,-0.76,25
340733,3121181,33536,2196,0.06,29
341373,3121181,33536,2835,25.86,14
333293,3121101,35936,4773,-1.17,16
333373,3121101,35936,4700,-0.85,80
333453,3121101,35936,4627,-0.70,76
333533,3121101,35936,4554,-0.80,63
333613,3121101,35936,4481,-0.80,69
334013,3121101,35936,4123,2.91,37
334093,3121101,35936,4052,1.00,37
334173,3121101,35936,3982,0.05,48
334653,3121101,35936,3568,-1.21,38
334973,3121101,35344,3291,-0.83,26
335053,3121101,34922,3217,-0.77,38
335133,3121101,34922,3142,-0.54,36
335213,3121101,34922,3067,-0.92,27
335293,3121101,34922,2992,-0.36,22
336013,3121101,34922,2334,-5.09,22
336093,3121101,34922,2263,-0.42,39
336253,3121101,34922,2123,7.91,28
336813,3121101,34090,1584,-0.68,28
336893,3121101,34090,1506,-0.24,43
337293,3121101,33958,1118,-0.41,47
337373,3121101,33958,1040,8.69,21
337453,3121101,33958,962,-0.18,61
339053,3121101,33656,515,-31.34,20
340413,3121101,33656,1875,-0.24,35
340733,3121101,33656,2195,-1.06,28
340813,3121101,33656,2275,-6.35,20
341133,3121101,33656,2595,0.23,44
341293,3121101,33656,2755,0.33,32
342573,3121101,31557,3937,-6.54,17
343853,3121101,31268,5087,0.18,37
332413,3121021,36660,5518,-0.42,22
332573,3121021,36660,5375,-0.47,22
332973,3121021,36515,5017,-1.58,25
333053,3121021,36515,4946,-1.23,54
333133,3121021,36515,4876,-1.17,38
333373,3121021,36515,4666,4.69,30
333453,3121021,35936,4594,-0.92,62
333533,3121021,35936,4521,-0.99,61
333613,3121021,35936,4448,-1.11,69
333693,3121021,35936,4375,-1.06,60
334093,3121021,35936,4015,3.31,34
334173,3121021,35936,3944,-0.50,40
334893,3121021,35936,3323,-0.48,48
334973,3121021,35936,3256,-0.50,70
335133,3121021,35344,3112,-0.87,38
335213,3121021,34922,3040,-0.81,34
335293,3121021,34922,2964,-0.23,34
336093,3121021,34922,2226,-0.75,62
336173,3121021,34922,2155,-0.27,17
336333,3121021,34922,2014,-0.26,31
336413,3121021,34922,1944,-0.36,37
336893,3121021,34223,1486,-0.47,49
337293,3121021,34090,1098,-0.29,14
337373,3121021,34090,1021,4.73,27
340493,3121021,33656,1957,-0.00,52
340653,3121021,33656,2117,-0.13,31
340733,3121021,33656,2197,0.16,41
341213,3121021,33656,2676,-0.15,26
341373,3121021,33656,2836,0.35,55
341693,3121021,33656,3156,-0.15,49
341853,3121021,33656,3316,0.00,52
342013,3121021,33656,3476,0.30,40
342253,3121021,31557,3696,-0.29,50
342493,3121021,31557,3904,0.06,35
332493,3120941,36805,5410,-0.41,23
333133,3120941,36515,4838,4.04,16
333373,3120941,36515,4627,-1.09,49
333453,3120941,36515,4557,-0.98,70
333533,3120941,36515,4487,-0.79,76
333693,3120941,35936,4342,-0.59,48
333853,3120941,35936,4196,-0.50,31
334093,3120941,35936,3979,-1.09,40
334173,3120941,35936,3908,1.87,23
334253,3120941,35936,3836,2.04,29
334973,3120941,35936,3212,-52.50,15
335053,3120941,35936,3145,-0.55,42
336013,3120941,34922,2265,-0.22,37
336093,3120941,34922,2192,-0.83,18
336173,3120941,34922,2119,-0.63,74
336653,3120941,34922,1698,-0.46,23
336813,3120941,34355,1545,-0.69,32
336893,3120941,34223,1468,-0.41,53
336973,3120941,34223,1390,-0.39,40
337213,3120941,34223,1157,-33.97,46
340653,3120941,33656,2122,-0.35,48
340733,3120941,33656,2202,-0.27,43
340973,3120941,33656,2441,0.02,17
341293,3120941,33656,2760,-2.18,28
341853,3120941,33656,3319,-0.02,56
342253,3120941,33656,3719,0.48,28
332813,3120861,36660,5088,-0.67,40
333533,3120861,36515,4448,19.35,44
333613,3120861,36515,4378,-0.71,35
333933,3120861,35936,4090,-0.40,33
334093,3120861,35936,3945,0.90,18
334173,3120861,35936,3872,5.27,24
334253,3120861,35936,3800,8.66,48
334333,3120861,35936,3729,-1.19,14
334573,3120861,35936,3516,-3.80,15
334973,3120861,35936,3169,-0.80,44
335053,3120861,35936,3101,-0.52,66
335133,3120861,35936,3034,-0.58,58
335293,3120861,35344,2899,6.38,35
335533,3120861,35344,2682,-11.07,20
335853,3120861,34922,2383,-20.23,26
336333,3120861,34922,1940,-0.33,44
336413,3120861,34922,1868,-39.91,21
336893,3120861,34355,1447,-0.74,54
337053,3120861,34355,1293,27.42,42
337213,3120861,34223,1138,-0.11,64
340653,3120861,33656,2130,-0.35,57
341453,3120861,33656,2926,-0.75,17
341533,3120861,33656,3006,-0.12,30
341773,3120861,33656,3245,0.16,13
341853,3120861,33656,3324,0.10,32
341933,3120861,33656,3404,-1.81,24
332573,3120781,36805,5267,-1.53,14
332653,3120781,36805,5196,-0.51,26
332733,3120781,36805,5124,-1.62,30
332813,3120781,36805,5053,-0.61,36
333533,3120781,36515,4410,-0.69,36
333613,3120781,36515,4339,-0.80,72
333693,3120781,36515,4269,-3.31,23
333853,3120781,36515,4130,-0.33,32
333933,3120781,35936,4058,1.93,22
334253,3120781,35936,3766,-1.05,18
334333,3120781,35936,3694,-0.26,18
334573,3120781,35936,3478,-1.33,29
334653,3120781,35936,3407,-1.23,39
334973,3120781,35936,3128,-1.09,44
335053,3120781,35936,3059,10.41,22
335133,3120781,35936,2991,-0.78,76
335213,3120781,35936,2924,19.18,27
335293,3120781,35936,2857,-0.57,65
335373,3120781,35936,2791,2.01,53
335533,3120781,35344,2648,-0.58,56
335613,3120781,35344,2575,-0.55,58
335693,3120781,35344,2503,-0.91,13
335853,3120781,34922,2357,-0.37,34
335933,3120781,34922,2281,-35.45,39
336333,3120781,34922,1908,-0.75,32
336493,3120781,34922,1762,-0.26,42
336653,3120781,34922,1618,-0.97,16
336733,3120781,34922,1548,-2.94,40
336813,3120781,34922,1478,-0.63,19
336973,3120781,34922,1342,-0.07,32
340733,3120781,33656,2220,-12.56,21
341053,3120781,33656,2537,-0.16,57
341133,3120781,33656,2616,-3.02,45
341213,3120781,33656,2695,-0.19,13
341373,3120781,33656,2854,-0.50,23
341453,3120781,33656,2934,0.19,66
342333,3120781,33656,3809,12.49,27
342413,3120781,33656,3889,-0.10,57
332573,3120701,36805,5233,-0.70,16
332653,3120701,36805,5161,-0.77,23
332813,3120701,36805,5017,1.37,32
333453,3120701,36515,4444,-0.89,62
333533,3120701,36515,4373,-0.87,27
334253,3120701,35936,3733,-1.41,15
334333,3120701,35936,3660,-1.42,26
334573,3120701,35936,3443,-0.53,24
334733,3120701,35936,3300,-0.98,22
334813,3120701,35936,3229,-1.27,17
335133,3120701,35936,2949,-11.74,46
335213,3120701,35936,2881,-0.77,73
335373,3120701,35936,2746,7.63,54
335533,3120701,35936,2614,-0.75,72
335693,3120701,35344,2469,-0.34,34
335933,3120701,35344,2253,-0.31,31
336333,3120701,34922,1878,34.09,42
